Product Id,Product Name,Price,Link of the product,Color,Scraped Image Link
131117,Alex Grey Velvet Accent Chair,$1399,https://www.crateandbarrel.com//alex-grey-velvet-accent-chair/s131117,"['Classic Velvet Dark Grey', 'Alpine Onyx', 'Classic Velvet Navy Blue']",https://cb.scene7.com/is/image/Crate/AlexChairClassicVelvetGrey3QF18/raw/230928122423/new-living-room.jpg
460807,Alva Leather Wingback Accent Chair,$1999,https://www.crateandbarrel.com//alva-leather-wingback-accent-chair/s460807,"['Hagen Teak', 'Hagen Espresso', 'Hagen Black']",https://cb.scene7.com/is/image/Crate/AlvaLthrChairEspressoSOSSF23/raw/230615145409/alva-leather-wingback-accent-chair.jpg
294983,Gather Wood Base Chair,$1599,https://www.crateandbarrel.com//gather-wood-base-chair/s294983,"['Tribute Quartz', 'Bliss Cloud', 'Tribute Dune', 'Tribute Gravel', 'Tribute Sterling']",https://cb.scene7.com/is/image/Crate/GatherPtWBChairTQ3QSSS21_3D/raw/230426104244/gather-wood-base-chair.jpg
231396,Barrett II Leather Track Arm Chair,$2099,https://www.crateandbarrel.com//barrett-ii-leather-track-arm-chair/s231396,"['Butler Ale', 'Butler Khaki', 'Butler Hickory', 'Butler Umber', 'Butler Lead']",https://cb.scene7.com/is/image/Crate/BarrettIILthrChair3QSSF22/raw/230224145558/barrett-ii-leather-track-arm-chair.jpg
146177,Fields Cane Back Charcoal Accent Chair,$999,https://www.crateandbarrel.com//fields-cane-back-charcoal-accent-chair/s146177,"['Dark Brown and Charcoal', 'Natural and White', 'Dark Brown and White', 'Whitewash and Natural', 'Whitewash and White']",https://cb.scene7.com/is/image/Crate/FieldsCaneBckAcntChairChr3QS20/raw/230928122349/fields-cane-dark-brown-accent-chair-by-leanne-ford.jpg
122647,Chiltern Velvet Tufted Arm Chair,$1599,https://www.crateandbarrel.com//chiltern-velvet-tufted-arm-chair/s122647,"['Covet Camel', 'Covet Olive']",https://cb.scene7.com/is/image/Crate/ChilternArmChairCamel3QSSF22/raw/220902141340/chiltern-velvet-tufted-arm-chair.jpg
121858,Rhum Leather Barrel Chair,$1999,https://www.crateandbarrel.com//rhum-leather-barrel-chair/s121858,[],https://cb.scene7.com/is/image/Crate/RhumChair3QSSF22/raw/220422165920/rhum-leather-barrel-chair.jpg
617093,Taj Brown Woven Leather Strap Accent Chair,$999,https://www.crateandbarrel.com//taj-brown-woven-leather-strap-accent-chair/s617093,"['Tan', 'White']",https://cb.scene7.com/is/image/Crate/TajLeatherStrapChair3QF18/raw/230928122359/taj-brown-woven-leather-strap-chair.jpg
121647,Wells Leather Chair and a Half,$1899,https://www.crateandbarrel.com//wells-leather-chair-and-a-half/s121647,[],https://cb.scene7.com/is/image/Crate/WellsLthrChairNHalfCyn3QSSF22/raw/220712150148/wells-leather-chair-and-a-half.jpg
122868,Chiltern Velvet Slipper Chair,$1199,https://www.crateandbarrel.com//chiltern-velvet-slipper-chair/s122868,"['Covet Olive', 'Covet Camel']",https://cb.scene7.com/is/image/Crate/ChilternSlprChairOlive3QSSF22/raw/220906113405/chiltern-velvet-slipper-chair.jpg
475018,Lounge Deep Leather Swivel Chair,$2299,https://www.crateandbarrel.com//lounge-deep-leather-swivel-chair/s475018,"['Lukas Iron', 'Lukas Charcoal', 'Lukas Pecan', 'Lukas Toffee']",https://cb.scene7.com/is/image/Crate/LoungIIDeepLthrSwvChrIronSSS23/raw/230217111705/lounge-deep-leather-swivel-chair.jpg
209114,Sculpt Warm Beige Velvet Accent Chair,$899,https://www.crateandbarrel.com//sculpt-warm-beige-velvet-accent-chair/s209114,[],https://cb.scene7.com/is/image/Crate/SculptChairWrmBg3QSSF22_3D/raw/220825160552/sculpt-velvet-accent-chair.jpg
444814,Alva Leather Wingback Accent Chair,$1999,https://www.crateandbarrel.com//alva-leather-wingback-accent-chair/s444814,"['Hagen Teak', 'Hagen Espresso', 'Hagen Black']",https://cb.scene7.com/is/image/Crate/AlvaLthrChairTeak3QSSF23/raw/230615145409/alva-leather-wingback-accent-chair.jpg
598636,Dessau Boucle Accent Chair with Chrome Frame,$1699,https://www.crateandbarrel.com//dessau-boucle-accent-chair-with-chrome-frame/s598636,[],https://cb.scene7.com/is/image/Crate/DessauChairMC3QSSF22_3D/raw/220502111427/dessau-boucle-accent-chair-with-chrome-frame.jpg
121825,Vuzzo Wingback Accent Chair with Wood Legs,$899,https://www.crateandbarrel.com//vuzzo-wingback-accent-chair-with-wood-legs/s121825,[],https://cb.scene7.com/is/image/Crate/VuzzoChair3QSSF22/raw/220422154654/vuzzo-wingback-accent-chair-with-wood-legs.jpg
121796,Trabel Wood Frame Leather Chair,$1599,https://www.crateandbarrel.com//trabel-wood-frame-leather-chair/s121796,[],https://cb.scene7.com/is/image/Crate/TrabelChair3QSSF22/raw/220422154705/trabel-wood-frame-leather-chair.jpg
411791,Tasse Swivel Accent Chair,$1199,https://www.crateandbarrel.com//tasse-swivel-accent-chair/s411791,[],https://cb.scene7.com/is/image/Crate/TasseSwivelChair3QSSS22/raw/220505161310/tasse-swivel-accent-chair.jpg
429324,Cigar Accent Chair,$2199,https://www.crateandbarrel.com//cigar-accent-chair/s429324,[],https://cb.scene7.com/is/image/Crate/CigarChairTideSOSSF23/raw/230612125513/cigar-accent-chair.jpg
571212,Rixby Natural Nursery Power Recliner Swivel Recliner Chair,$999,https://www.crateandbarrel.com//rixby-natural-nursery-power-recliner-swivel-recliner-chair/s571212,[],https://cb.scene7.com/is/image/Crate/RixbyPowerReclinerNat3QSSF22/raw/220404145349/rixby-natural-power-recliner-chair.jpg
571648,Lyric Natural Curved Nursery Swivel Nursery Glider Chair,$999,https://www.crateandbarrel.com//lyric-natural-curved-nursery-swivel-nursery-glider-chair/s571648,[],https://cb.scene7.com/is/image/Crate/LyricSwivelGliderNat3QSSF22_3D/raw/220824143424/lyric-natural-curved-swivel-glider-chair.jpg
472478,Powell Grey Leather Wingback Lounge Chair,$1899,https://www.crateandbarrel.com//powell-grey-leather-wingback-lounge-chair/s472478,[],https://cb.scene7.com/is/image/Crate/PowellLthrChair3QSSF22/raw/220721115312/powell-grey-leather-wingback-lounge-chair.jpg
117995,Cambria Bouclé Chair and a Half,$1399,https://www.crateandbarrel.com//cambria-boucle-chair-and-a-half/s117995,[],https://cb.scene7.com/is/image/Crate/CambriaChairHalfBP3QSSF22_3D/raw/220526162759/cambria-boucle-chair-and-a-half.jpg
549906,Ankara Natural Cane Chair with Ivory Cushion,$999,https://www.crateandbarrel.com//ankara-natural-cane-chair-with-ivory-cushion/s549906,[],https://cb.scene7.com/is/image/Crate/AnkaraCaneBackChairNat3QSSF21/raw/210430134811/ankara-natural-cane-chair-with-ivory-cushion.jpg
676211,Verso Small Space Rust Velvet Accent Chair,$1249.99,https://www.crateandbarrel.com//verso-small-space-rust-velvet-accent-chair/s676211,[],https://cb.scene7.com/is/image/Crate/VersoChairRust3QSSF22/raw/220321191359/verso-small-space-rust-velvet-accent-chair.jpg
278772,Dawes Swivel Accent Chair,$849,https://www.crateandbarrel.com//dawes-swivel-accent-chair/s278772,[],https://cb.scene7.com/is/image/Crate/DawesSwivelChair3QSSF21/raw/211119091307/dawes-swivel-chair.jpg
118831,Cambria Green Velvet Chair and a Half,$1799,https://www.crateandbarrel.com//cambria-green-velvet-chair-and-a-half/s118831,[],https://cb.scene7.com/is/image/Crate/CambriaChairHalfOlvVlvt3QSSF22/raw/220707164413/cambria-green-velvet-chair-and-a-half.jpg
563915,Willow II Slipcovered  Bench Chair and a Half,$1549,https://www.crateandbarrel.com//willow-ii-slipcovered-bench-chair-and-a-half/s563915,[],https://cb.scene7.com/is/image/Crate/WillowIISlpChairHalf3QSSS22_3D/raw/230328144328/willow-ii-slipcovered-bench-chair-and-a-half.jpg
341413,Cavett Ash Wood Leather Accent Chair,$1299,https://www.crateandbarrel.com//cavett-ash-wood-leather-accent-chair/s341413,[],https://cb.scene7.com/is/image/Crate/CavettLthrChrAshCamel3QSSF21/raw/210824144934/cavett-ash-wood-leather-chair.jpg
480811,Aris Track-Arm Swivel Chair,$1199,https://www.crateandbarrel.com//aris-track-arm-swivel-chair/s480811,[],https://cb.scene7.com/is/image/Crate/ArisSwivelChair3QSSF21_3D/raw/211116150339/aris-track-arm-swivel-chair.jpg
474900,Lounge Leather Chair and a Half,$2499,https://www.crateandbarrel.com//lounge-leather-chair-and-a-half/s474900,[],https://cb.scene7.com/is/image/Crate/LoungIILthrCharp5IronSSS23/raw/230217111719/lounge-leather-chair-and-a-half.jpg
209135,Sculpt Velvet Accent Chair,$899,https://www.crateandbarrel.com//sculpt-velvet-accent-chair/s209135,[],https://cb.scene7.com/is/image/Crate/SculptChairGrdGrn3QSSF22_3D/raw/220825160551/sculpt-velvet-accent-chair.jpg
470725,Tasse Reclining Swivel Chair,$1599,https://www.crateandbarrel.com//tasse-reclining-swivel-chair/s470725,[],https://cb.scene7.com/is/image/Crate/TasseSwivelRecliner3QSSS22/raw/220505165912/tasse-reclining-swivel-chair.jpg
121542,Timson Green Roll-Arm Chair,$1199,https://www.crateandbarrel.com//timson-green-roll-arm-chair/s121542,[],https://cb.scene7.com/is/image/Crate/TimsonChairOO3QSSF22_3D/raw/220610102455/timson-green-roll-arm-chair.jpg
560668,Barkley Mushroom Bouclé Dining Chair,$529,https://www.crateandbarrel.com//barkley-mushroom-boucle-dining-chair/s560668,[],https://cb.scene7.com/is/image/Crate/BarkleyBoucleDngChrMshrSOSSF21/raw/220103134644/barkley-mushroom-boucle-dining-chair.jpg
571685,Lyric Sage Green Curved Nursery Swivel Glider Chair,$999,https://www.crateandbarrel.com//lyric-sage-green-curved-nursery-swivel-glider-chair/s571685,[],https://cb.scene7.com/is/image/Crate/LyricSwivelGliderSg3QSSF22_3D/raw/220824143423/lyric-sage-green-curved-swivel-glider-chair.jpg
209075,Sculpt Velvet Accent Chair,$899,https://www.crateandbarrel.com//sculpt-velvet-accent-chair/s209075,[],https://cb.scene7.com/is/image/Crate/SculptChairTdBrwn3QSSF22_3D/raw/220825160552/sculpt-velvet-accent-chair.jpg
148122,Petrie Midcentury Chair,$1099,https://www.crateandbarrel.com//petrie-midcentury-chair/s148122,[],https://cb.scene7.com/is/image/Crate/PetrieChairJnsFeltGrey3QF16/raw/230928122349/petrie-midcentury-chair.jpg
209159,Sculpt Velvet Accent Chair,$899,https://www.crateandbarrel.com//sculpt-velvet-accent-chair/s209159,[],https://cb.scene7.com/is/image/Crate/SculptChairMinkSOSSF22_3D/raw/220825160559/sculpt-mink-velvet-accent-chair.jpg
469860,Domingo Leather Reclining Chair with Wood Frame,$1799,https://www.crateandbarrel.com//domingo-leather-reclining-chair-with-wood-frame/s469860,[],https://cb.scene7.com/is/image/Crate/DomingoLthrRclnrIronSOSSS22/raw/220309112251/domingo-leather-reclining-chair-with-wood-frame.jpg
560605,Barkley Granite Bouclé Dining Chair,$529,https://www.crateandbarrel.com//barkley-granite-boucle-dining-chair/s560605,[],https://cb.scene7.com/is/image/Crate/BarkleyBoucleDngChrGrntSOSSF21/raw/220103134746/barkley-granite-boucle-dining-chair.jpg
571263,Rixby Navy Nursery Power Recliner Swivel Recliner Chair,$999,https://www.crateandbarrel.com//rixby-navy-nursery-power-recliner-swivel-recliner-chair/s571263,[],https://cb.scene7.com/is/image/Crate/RixbyPowerReclinerNvy3QSSF22/raw/220408105406/rixby-navy-power-recliner-chair.jpg
567775,Axel Upholstered Curved Back Dining Chair,$499,https://www.crateandbarrel.com//axel-upholstered-curved-back-dining-chair/s567775,[],https://cb.scene7.com/is/image/Crate/AxelUphlstrdDiningChr3QSSF22/raw/220426111540/axel-upholstered-curved-back-dining-chair.jpg
131122,Alex Navy Blue Velvet Accent Chair,$1399,https://www.crateandbarrel.com//alex-navy-blue-velvet-accent-chair/s131122,[],https://cb.scene7.com/is/image/Crate/AlexChairClassicVelvetNavy3QF18/raw/230928122359/alex-navy-blue-velvet-accent-chair.jpg
230944,Axis Swivel Chair,$1249,https://www.crateandbarrel.com//axis-swivel-chair/s230944,[],https://cb.scene7.com/is/image/Crate/AxisIISwvlDNSOSSF20_3D/raw/210716123958/axis-ii-swivel-chair.jpg
611783,Lounge Small Chair,$1149,https://www.crateandbarrel.com//lounge-small-chair/s611783,[],https://cb.scene7.com/is/image/Crate/LoungeSmlChairAN3QSSF23_3D/raw/230526123550/lounge-small-chair.jpg
510692,Gather Small Chair,$1049,https://www.crateandbarrel.com//gather-small-chair/s510692,[],https://cb.scene7.com/is/image/Crate/GatherSmlChair3QSSF23_3D/raw/230511165331/gather-small-chair.jpg
471078,Hague Mid-Century Accent Chair,$849,https://www.crateandbarrel.com//hague-mid-century-accent-chair/s471078,[],https://cb.scene7.com/is/image/Crate/HagueChairIvory3QSSS22/raw/220505165911/hague-mid-century-accent-chair.jpg
425784,Clancy Leather Accent Chair,$999,https://www.crateandbarrel.com//clancy-leather-accent-chair/s425784,[],https://cb.scene7.com/is/image/Crate/ClancyChairLeatherSaddle3QF19/raw/230928122409/clancy-leather-chair.jpg
429257,Medoc Swivel Chair,$1199,https://www.crateandbarrel.com//medoc-swivel-chair/s429257,[],https://cb.scene7.com/is/image/Crate/MedocSwivelChairBclCharSOSSF23/raw/230612125514/medoc-swivel-chair.jpg
368077,Hugger Curved Swivel Accent Chair by Leanne Ford,$1299,https://www.crateandbarrel.com//hugger-curved-swivel-accent-chair-by-leanne-ford/s368077,[],https://cb.scene7.com/is/image/Crate/HuggerSwivelChair3QSSF21/raw/210913140533/hugger-curved-swivel-accent-chair-by-leanne-ford.jpg
141683,Barrett II Track Arm Chair and a Half,$1149,https://www.crateandbarrel.com//barrett-ii-track-arm-chair-and-a-half/s141683,[],https://cb.scene7.com/is/image/Crate/BarrettIIChairHlfOCSOSSS22_3D/raw/230906160609/barrett-ii-track-arm-chair-and-a-half.jpg
209122,Sculpt Velvet Accent Chair,$899,https://www.crateandbarrel.com//sculpt-velvet-accent-chair/s209122,[],https://cb.scene7.com/is/image/Crate/SculptChairFrGrn3QSSF22_3D/raw/220825160606/sculpt-velvet-accent-chair.jpg
560580,Barkley Grey Bouclé Dining Chair,$529,https://www.crateandbarrel.com//barkley-grey-boucle-dining-chair/s560580,[],https://cb.scene7.com/is/image/Crate/BarkleyBoucleDngChrGreySOSSF21/raw/220103134824/barkley-grey-boucle-dining-chair.jpg
560552,Barkley Cream Bouclé Dining Chair,$529,https://www.crateandbarrel.com//barkley-cream-boucle-dining-chair/s560552,[],https://cb.scene7.com/is/image/Crate/BarkleyBoucleDngChrCrmSOSSF21/raw/220103134634/barkley-cream-boucle-dining-chair.jpg
560625,Alfie Palermo Beige Chair,$2199,https://www.crateandbarrel.com//alfie-palermo-beige-chair/s560625,[],https://cb.scene7.com/is/image/Crate/AlfieChairNude3QSSS22/raw/230928122348/alfie-palermo-beige-chair.jpg
470715,Tasse Reclining Chair,$1399,https://www.crateandbarrel.com//tasse-reclining-chair/s470715,[],https://cb.scene7.com/is/image/Crate/TasseRecliner3QSSS22/raw/220505161310/tasse-reclining-chair.jpg
460973,Barrett II Track Arm Swivel Chair,$999,https://www.crateandbarrel.com//barrett-ii-track-arm-swivel-chair/s460973,[],https://cb.scene7.com/is/image/Crate/BarrettSwivelChairAsh3QF18/raw/230928122409/barrett-ii-track-arm-swivel-chair.jpg
359388,Peyton Swivel Chair,$1399,https://www.crateandbarrel.com//peyton-swivel-chair/s359388,[],https://cb.scene7.com/is/image/Crate/PeytonSwivelChairSCE3QSSF23_3D/raw/230414105411/peyton-swivel-chair.jpg
122843,Chiltern Velvet Tufted Arm Chair,$1599,https://www.crateandbarrel.com//chiltern-velvet-tufted-arm-chair/s122843,[],https://cb.scene7.com/is/image/Crate/ChilternArmChairOlive3QSSF22/raw/220906113407/chiltern-velvet-tufted-arm-chair.jpg
122698,Chiltern Velvet Slipper Chair,$1199,https://www.crateandbarrel.com//chiltern-velvet-slipper-chair/s122698,[],https://cb.scene7.com/is/image/Crate/ChilternSlprChairCamel3QSSF22/raw/220902141341/chiltern-velvet-slipper-chair.jpg
470954,Ojai Leather Wood Frame Accent Chair,$1499,https://www.crateandbarrel.com//ojai-leather-wood-frame-accent-chair/s470954,[],https://cb.scene7.com/is/image/Crate/OjaiLthrChairCyn3QSSS22/raw/211111145426/ojai-leather-wood-frame-accent-chair.jpg
331766,Wells Chair with Natural Leg Finish,$999,https://www.crateandbarrel.com//wells-chair-with-natural-leg-finish/s331766,[],https://cb.scene7.com/is/image/Crate/WellsFChairNC3QSSF21_3D/raw/220823173401/wells-chair-with-natural-leg-finish.jpg
560655,Barkley Putty Bouclé Dining Chair,$529,https://www.crateandbarrel.com//barkley-putty-boucle-dining-chair/s560655,[],https://cb.scene7.com/is/image/Crate/BarkleyBoucleDngChrPttySOSSF21/raw/220103134639/barkley-putty-boucle-dining-chair.jpg
229793,Sculpt Velvet Accent Chair,$899,https://www.crateandbarrel.com//sculpt-velvet-accent-chair/s229793,[],https://cb.scene7.com/is/image/Crate/SculptChair3QSSF20_3D/raw/200713153608/sculpt-velvet-accent-chair.jpg
429179,Medoc Swivel Chair,$1199,https://www.crateandbarrel.com//medoc-swivel-chair/s429179,[],https://cb.scene7.com/is/image/Crate/MedocSwivelChairBclSmokeSOSSF23/raw/230612125510/medoc-swivel-chair.jpg
565414,Barrett II Track Arm Chair and a Half,$1049,https://www.crateandbarrel.com//barrett-ii-track-arm-chair-and-a-half/s565414,[],https://cb.scene7.com/is/image/Crate/BarrettTwinSleeperAsh3QF18/raw/230928122410/barrett-ii-track-arm-chair-and-a-half.jpg
141485,Barrett II Track Arm Swivel Chair,$1049,https://www.crateandbarrel.com//barrett-ii-track-arm-swivel-chair/s141485,[],https://cb.scene7.com/is/image/Crate/BarrettIISwvlChrOC3QSSS22_3D/raw/230906160601/barrett-ii-track-arm-swivel-chair.jpg
470907,Ojai Leather Wood Frame Accent Chair,$1499,https://www.crateandbarrel.com//ojai-leather-wood-frame-accent-chair/s470907,[],https://cb.scene7.com/is/image/Crate/OjaiLthrChairChar3QSSS22/raw/211111145402/ojai-leather-wood-frame-accent-chair.jpg
470057,Pelle Leather Accent Chair,$1899,https://www.crateandbarrel.com//pelle-leather-accent-chair/s470057,[],https://cb.scene7.com/is/image/Crate/PelleLthrAccentChrCyn3QSSS22/raw/220428120505/pelle-leather-accent-chair.jpg
229802,Sculpt Velvet Accent Chair,$899,https://www.crateandbarrel.com//sculpt-velvet-accent-chair/s229802,[],https://cb.scene7.com/is/image/Crate/SculptChairBrdx3QSSF22_3D/raw/220825160545/sculpt-velvet-accent-chair.jpg
113242,Jesper Mid-Century Leather Accent Chair,$2299,https://www.crateandbarrel.com//jesper-mid-century-leather-accent-chair/s113242,[],https://cb.scene7.com/is/image/Crate/JesperLthrChair3QSSS21/raw/210208181026/jesper-mid-century-leather-chair.jpg
509745,Ojai Upholstered Wood Frame Accent Chair,$799,https://www.crateandbarrel.com//ojai-upholstered-wood-frame-accent-chair/s509745,[],https://cb.scene7.com/is/image/Crate/OjaiUphWFAcntChrBOchr3QSSS22_3D/raw/220628145953/ojai-upholstered-wood-frame-accent-chair.jpg
203479,Finn Fur Armchair,$1899,https://www.crateandbarrel.com//finn-fur-armchair/s203479,[],https://cb.scene7.com/is/image/Crate/FinnFurArmchair3QSSF20/raw/201109165330/finn-fur-armchair.jpg
265628,Broome Upholstered Olive Green Dining Chair by Jake Arnold,$599,https://www.crateandbarrel.com//broome-upholstered-olive-green-dining-chair-by-jake-arnold/s265628,[],https://cb.scene7.com/is/image/Crate/BroomeUphDiningArmChrSOSSS23/raw/221021160303/broome-upholstered-olive-green-dining-chair-by-jake-arnold.jpg
619611,Sutter Beige Bouclé Dining Chair,$749,https://www.crateandbarrel.com//sutter-beige-boucle-dining-chair/s619611,[],https://cb.scene7.com/is/image/Crate/SutterDiningChairSOSSS22/raw/220110143746/sutter-white-boucle-dining-chair.jpg
680920,Notch Swivel Chair,$1299,https://www.crateandbarrel.com//notch-swivel-chair/s680920,[],https://cb.scene7.com/is/image/Crate/NotchSwvlChrAdm3QSSF20_3D/raw/200812112451/notch-swivel-chair.jpg
242481,Nichols Swivel Accent Chair,$1599,https://www.crateandbarrel.com//nichols-swivel-accent-chair/s242481,[],https://cb.scene7.com/is/image/Crate/NicholsChair3QSSF21/raw/211008104254/nichols-swivel-accent-chair.jpg
349579,Oceanside Wide-Arm Swivel Chair,$1399,https://www.crateandbarrel.com//oceanside-wide-arm-swivel-chair/s349579,[],https://cb.scene7.com/is/image/Crate/OceansideSwivelChr3QSSS22_3D/raw/220428095253/oceanside-wide-arm-swivel-chair.jpg
470844,Ojai Upholstered Wood Frame Accent Chair,$799,https://www.crateandbarrel.com//ojai-upholstered-wood-frame-accent-chair/s470844,[],https://cb.scene7.com/is/image/Crate/OjaiUphWFAcntChrBDv3QSSS22_3D/raw/220628145958/ojai-upholstered-wood-frame-accent-chair.jpg
366590,Cosima Channel Tufted Chair,$1199,https://www.crateandbarrel.com//cosima-channel-tufted-chair/s366590,[],https://cb.scene7.com/is/image/Crate/CosimaChair3QS19_1x1/raw/190411134936/cosima-channel-tufted-chair.jpg
514125,Cavett Walnut Wood Frame Accent Chair,$1199,https://www.crateandbarrel.com//cavett-walnut-wood-frame-accent-chair/s514125,[],https://cb.scene7.com/is/image/Crate/CavettChairTftPrl3QSSF20_3D_1x1/raw/200410161438/cavett-wood-frame-chair.jpg
470762,Ojai Upholstered Wood Frame Accent Chair,$799,https://www.crateandbarrel.com//ojai-upholstered-wood-frame-accent-chair/s470762,[],https://cb.scene7.com/is/image/Crate/OjaiUphWFAcntChrBNat3QSSS22_3D/raw/220628145954/ojai-upholstered-wood-frame-accent-chair.jpg
464566,Hugger Curved Boucle Chair and a Half by Leanne Ford,$2318.55,https://www.crateandbarrel.com//hugger-curved-boucle-chair-and-a-half-by-leanne-ford/s464566,[],https://cb.scene7.com/is/image/Crate/item_879_57_350_0/a/s9JyonuEG5OxnLH9FYNw/item_879_57_350_0.jpg?
673991,Polly Ivory Accent Chair,$899,https://www.crateandbarrel.com//polly-ivory-accent-chair/s673991,[],https://cb.scene7.com/is/image/Crate/PollyChairCblstnJuteSHS19_3D_1x1/raw/190725130347/polly-ivory-accent-chair.jpg
331382,Wells Chair with Dark Brown Leg Finish,$999,https://www.crateandbarrel.com//wells-chair-with-dark-brown-leg-finish/s331382,[],https://cb.scene7.com/is/image/Crate/WellsFChairBC3QSSF21_3D/raw/220823173354/wells-chair-with-dark-brown-leg-finish.jpg
267357,Lounge Leather Swivel Chair,$2199,https://www.crateandbarrel.com//lounge-leather-swivel-chair/s267357,[],https://cb.scene7.com/is/image/Crate/LoungIILthrSwvChrLvstSmk3QS17/raw/230928122409/lounge-leather-swivel-chair.jpg
469883,Domingo Leather Reclining Chair with Wood Frame,$1799,https://www.crateandbarrel.com//domingo-leather-reclining-chair-with-wood-frame/s469883,[],https://cb.scene7.com/is/image/Crate/DomingoLthrRclnrCharSOSSS22/raw/220124170410/domingo-leather-reclining-chair-with-wood-frame.jpg
470101,Pelle Leather Accent Chair,$1899,https://www.crateandbarrel.com//pelle-leather-accent-chair/s470101,[],https://cb.scene7.com/is/image/Crate/PelleLthrAccentChrBlk3QSSS22/raw/220428120503/pelle-leather-accent-chair.jpg
332460,Cavett Ash Wood Chair,$1099,https://www.crateandbarrel.com//cavett-ash-wood-chair/s332460,[],https://cb.scene7.com/is/image/Crate/CavettChairFbAshWd3QSSF21_3D/raw/210612004923/cavett-ash-wood-chair.jpg
537191,Gather Leather Swivel Chair,$2199,https://www.crateandbarrel.com//gather-leather-swivel-chair/s537191,[],https://cb.scene7.com/is/image/Crate/GatherLthrSwivelChrLynx3QSSS20/raw/200226151652/gather-leather-swivel-chair.jpg
477844,Lounge Accent Chair,$1567,https://www.crateandbarrel.com//lounge-accent-chair/s477844,[],https://cb.scene7.com/is/image/Crate/LoungeChairAN3QSSS23_3D/raw/230314093042/lounge-chair.jpg
376040,Wells Leather Chair,$1899,https://www.crateandbarrel.com//wells-leather-chair/s376040,[],https://cb.scene7.com/is/image/Crate/WellsChairFern3QSSF21/raw/210914124413/wells-leather-chair.jpg
616628,Costes Oversized Armchair,$1799,https://www.crateandbarrel.com//costes-oversized-armchair/s616628,[],https://cb.scene7.com/is/image/Crate/CostesChair3QSSF20/raw/201111175813/costes-oversized-armchair.jpg
538894,Gather Deep Leather Chair,$2299,https://www.crateandbarrel.com//gather-deep-leather-chair/s538894,[],https://cb.scene7.com/is/image/Crate/GatherLthChairLynx3QSSS20/raw/200226151652/gather-leather-chair.jpg
373138,Peyton Accent Chair,$1299,https://www.crateandbarrel.com//peyton-accent-chair/s373138,[],https://cb.scene7.com/is/image/Crate/PeytonChairSCE3QSSF23_3D/raw/230721110320/peyton-chair.jpg
470810,Ojai Upholstered Wood Frame Accent Chair,$799,https://www.crateandbarrel.com//ojai-upholstered-wood-frame-accent-chair/s470810,[],https://cb.scene7.com/is/image/Crate/OjaiUphWFAcntChrBPwt3QSSS22_3D/raw/220628145948/ojai-upholstered-wood-frame-accent-chair.jpg
655148,Nora Grey Tub Chair,$999,https://www.crateandbarrel.com//nora-grey-tub-chair/s655148,[],https://cb.scene7.com/is/image/Crate/NoraTubChairGrey3QSSS22/raw/211213154040/nora-grey-tub-chair.jpg
149793,Petrie Leather Midcentury Chair,$2499,https://www.crateandbarrel.com//petrie-leather-midcentury-chair/s149793,[],https://cb.scene7.com/is/image/Crate/PetrieLthrChairCarbonSHF16_1x1/raw/230921125713/petrie-leather-chair.jpg
461534,Wells Leather Chair,$1899,https://www.crateandbarrel.com//wells-leather-chair/s461534,[],https://cb.scene7.com/is/image/Crate/WellsLthrChairCharSOSSF20_1x1/raw/210812090619/wells-leather-chair.jpg
560543,Alfie Villa Olive Chair,$1399,https://www.crateandbarrel.com//alfie-villa-olive-chair/s560543,[],https://cb.scene7.com/is/image/Crate/AlfieChairOlive3QSSS22/raw/230928122348/alfie-villa-olive-chair.jpg
441492,Ankara Chair with Fabric Cushion,$749.99,https://www.crateandbarrel.com//ankara-chair-with-fabric-cushion/s441492,[],https://cb.scene7.com/is/image/Crate/AnkaraGreyChairAscendIvory3QSSF21/raw/210707105327/ankara-chair-with-fabric-cushion.jpg
655758,Cavett Channel Walnut Wood Frame Chair,$1399,https://www.crateandbarrel.com//cavett-channel-walnut-wood-frame-chair/s655758,[],https://cb.scene7.com/is/image/Crate/CavettChnnlChair3QSSF20_3D_1x1/raw/200413103349/cavett-channel-chair.jpg
329618,Gala Reverse Roll Arm Chair,$1799,https://www.crateandbarrel.com//gala-reverse-roll-arm-chair/s329618,[],https://cb.scene7.com/is/image/Crate/GalaChair3QSSF21_3D/raw/210519124019/gala-reverse-roll-arm-chair.jpg
682568,Notch Chair and a Half,$1349,https://www.crateandbarrel.com//notch-chair-and-a-half/s682568,[],https://cb.scene7.com/is/image/Crate/NotchSwvlChrHlfStm3QSSF20_3D/raw/210504152303/notch-chair-and-a-half.jpg
332077,Wells Chair with Natural Leg Finish,$999,https://www.crateandbarrel.com//wells-chair-with-natural-leg-finish/s332077,[],https://cb.scene7.com/is/image/Crate/WellsFChairNQ3QSSF21_3D/raw/220823173443/wells-chair-with-natural-leg-finish.jpg
613530,Peyton Chair and a Half,$1399,https://www.crateandbarrel.com//peyton-chair-and-a-half/s613530,[],https://cb.scene7.com/is/image/Crate/PeytonChairNHalfSCE3QSSF23_3D/raw/230414105411/peyton-chair-and-a-half.jpg
588399,Tanner Chaps Saddle Leather Chair,$1599,https://www.crateandbarrel.com//tanner-chaps-saddle-leather-chair/s588399,[],https://cb.scene7.com/is/image/Crate/TannerLthrChairChapsSHS20_1x1/raw/200219114405/tanner-chaps-saddle-leather-chair.jpg
