Product Id,Product Name,Price,Link of the product,Scraped Image Link
600162,"Honore Oak Wood 75"" Media Console by Athena Calderone",$2299,https://www.crateandbarrel.com//honore-oak-wood-75-media-console-by-athena-calderone/s600162,https://cb.scene7.com/is/image/Crate/Honore74inMediaConsoleSOSSF22/raw/220914122513/honore-oak-wood-72-media-console-by-athena-calderone.jpg
328293,"Blake 68"" Light Brown Teak and Rattan Storage Media Console",$1699,https://www.crateandbarrel.com//blake-68-light-brown-teak-and-rattan-storage-media-console/s328293,https://cb.scene7.com/is/image/Crate/Blake68LtBrnStrgMdCnslSOSSF23/raw/231004133311/blake-68-light-brown-teak-and-rattan-storage-media-console.jpg
336299,Raffael Carved Wood Storage Media Console,$1999,https://www.crateandbarrel.com//raffael-carved-wood-storage-media-console/s336299,https://cb.scene7.com/is/image/Crate/RaffaelCrvdWoodMediaCbntSOSSS20_1x1/raw/211014091243/raffael-carved-wood-media-console.jpg
104103,Mota Burl Wood Storage Media Console,$1999,https://www.crateandbarrel.com//mota-burl-wood-storage-media-console/s104103,https://cb.scene7.com/is/image/Crate/Mota80inMediaConsoleSOSSS21/raw/201120153527/mota-wood-media-console.jpg
503235,"Annie 72"" Natural Storage Media Credenza by Leanne Ford",$1999,https://www.crateandbarrel.com//annie-72-natural-storage-media-credenza-by-leanne-ford/s503235,https://cb.scene7.com/is/image/Crate/Annie73inMediaCrdnzNatSOSSS22/raw/220318145637/annie-72-media-credenza-natural.jpg
600062,"Calypso Black 90"" Storage Media Console",$1999,https://www.crateandbarrel.com//calypso-black-90-storage-media-console/s600062,https://cb.scene7.com/is/image/Crate/Calypso90MedCnslChrSOSSF22/raw/220705170105/calypso-charcoal-90-media-console.jpg
588009,"Blake 85"" Light Brown Teak and Rattan Storage Media Console",$1999,https://www.crateandbarrel.com//blake-85-light-brown-teak-and-rattan-storage-media-console/s588009,https://cb.scene7.com/is/image/Crate/Blake85LtBrnStrgMdCnslSOSSF23/raw/231004133311/blake-85-light-brown-teak-and-rattan-storage-media-console.jpg
296837,"Tate Walnut 80"" Storage Media Console",$1599,https://www.crateandbarrel.com//tate-walnut-80-storage-media-console/s296837,https://cb.scene7.com/is/image/Crate/TateWalnutMediaConsole80SOSSS20_1x1/raw/200616114643/tate-walnut-80-media-console.jpg
296825,"Tate Walnut 64.5"" Credenza/Storage Media Console",$1399,https://www.crateandbarrel.com//tate-walnut-64.5-credenza-storage-media-console/s296825,https://cb.scene7.com/is/image/Crate/TateWalnutMediaConsole64p5SOSSS20_1x1/raw/200616114646/tate-walnut-64.5-credenza-media-console.jpg
599351,"Keane Weathered Natural Wood 72"" Storage Media Console",$1799,https://www.crateandbarrel.com//keane-weathered-natural-wood-72-storage-media-console/s599351,https://cb.scene7.com/is/image/Crate/KeaneNat72MedCnslSOSSF22_3D/raw/220929170232/keane-natural-72-media-console.jpg
410892,"Terra 68"" Natural Oak Wood Storage Media Console",$1999,https://www.crateandbarrel.com//terra-68-natural-oak-wood-storage-media-console/s410892,https://cb.scene7.com/is/image/Crate/Terra68NatMdCnsSOSSF23/raw/231114174714/terra-68-natural-oak-wood-storage-media-console.jpg
222655,"Prairie 80"" Storage Media Console",$1799,https://www.crateandbarrel.com//prairie-80-storage-media-console/s222655,https://cb.scene7.com/is/image/Crate/Prairie80MediaConsoleSOSSF21/raw/210326142045/prairie-80w-media-console.jpg
599942,"Keane Driftwood 86"" Storage Media Console",$2099,https://www.crateandbarrel.com//keane-driftwood-86-storage-media-console/s599942,https://cb.scene7.com/is/image/Crate/KeaneDrf86MedCnslSOSSF22_3D/raw/221003155521/keane-86-media-console-driftwood.jpg
407727,"Calypso Natural Wood 72"" Storage Media Console with Glass Doors",$1699,https://www.crateandbarrel.com//calypso-natural-wood-72-storage-media-console-with-glass-doors/s407727,https://cb.scene7.com/is/image/Crate/CalypsoNtGlsWd72inMdCsSOSSS22/raw/230817092223/calypso-gls-wd-72w-mdia-cnsl.jpg
600082,"Baja Natural Oak 72"" Media Console",$1999,https://www.crateandbarrel.com//baja-natural-oak-72-media-console/s600082,https://cb.scene7.com/is/image/Crate/Baja72inMedCnslNatSOSSF22_3D/raw/220526162750/baja-natural-72-media-console.jpg
407471,"Terrazza 2-Door 52"" Storage Media Console",$999,https://www.crateandbarrel.com//terrazza-2-door-52-storage-media-console/s407471,https://cb.scene7.com/is/image/Crate/Terrazza52inMedCnslSOSSS22/raw/211213154655/terrazza-52-media-console.jpg
407366,"Enzo 72"" Black Storage Media Console with Marble Top",$2499,https://www.crateandbarrel.com//enzo-72-black-storage-media-console-with-marble-top/s407366,https://cb.scene7.com/is/image/Crate/Enzo72inMediaConsoleSOSSS22/raw/220426153250/enzo-72-black-media-console-with-mesh-doors.jpg
311045,"Knox Black Trim and Walnut 90"" Storage Media Console",$1999,https://www.crateandbarrel.com//knox-black-trim-and-walnut-90-storage-media-console/s311045,https://cb.scene7.com/is/image/Crate/KnoxBlack90InMediaNewSOSSS20_1x1/raw/200616114639/knox-black-90-industrial-media-console.jpg
258524,"Ibiza Oak and Plaster 78"" Credenza",$2799,https://www.crateandbarrel.com//ibiza-oak-and-plaster-78-credenza/s258524,https://cb.scene7.com/is/image/Crate/Ibiza78inMediaConsoleSOSSS23/raw/221010100308/ibiza-78-white-wood-storage-media-console.jpg
104138,Sands Grasscloth Storage Media Console,$1249.99,https://www.crateandbarrel.com//sands-grasscloth-storage-media-console/s104138,https://cb.scene7.com/is/image/Crate/Sands70inMediaConsoleSOSSS21/raw/201120175541/sands-grasscloth-media-console.jpg
439486,"Wyatt Grey 72"" Storage Media Console",$1299,https://www.crateandbarrel.com//wyatt-grey-72-storage-media-console/s439486,https://cb.scene7.com/is/image/Crate/WyattGrey72InMediaConsoleSSS20_1x1/raw/231024095238/wyatt-grey-72-media-console.jpg
421333,"Panache 72"" Cerused Natural Oak Wood Media Credenza with Textured Doors",$2299,https://www.crateandbarrel.com//panache-72-cerused-natural-oak-wood-media-credenza-with-textured-doors/s421333,https://cb.scene7.com/is/image/Crate/Panache72inMedCredenzaSOSSF23/raw/230629145231/panache-72-cerused-natural-oak-wood-media-credenza-with-textured-doors.jpg
407838,"Calypso Black Wood 72"" Storage Media Console with Glass Doors",$1699,https://www.crateandbarrel.com//calypso-black-wood-72-storage-media-console-with-glass-doors/s407838,https://cb.scene7.com/is/image/Crate/CalypsoEbGlsWd72inMdCsSOSSS22/raw/211110162329/new-family.jpg
326483,Raffael Small Black Carved Wood Storage Media Console,$1299,https://www.crateandbarrel.com//raffael-small-black-carved-wood-storage-media-console/s326483,https://cb.scene7.com/is/image/Crate/RaffaelCvWdStMdCnsBkSmSOSSF22/raw/220916164407/raffael-small-black-carved-wood-storage-media-console.jpg
